flops,loss,accuracy,model_config
24020743296,0.11000831437110901,0.975,8x64
24187597952,0.17141812562942504,0.942,8x64
24361432064,0.11028705501556396,0.976,8x64
24528286720,0.1066061168909073,0.972,8x64
24695141376,0.07958484745025635,0.988,8x64
24861996032,0.1389372730255127,0.96,8x64
25028850688,0.09324155926704407,0.977,8x64
25195705344,0.07215212321281433,0.989,8x64
25369539456,0.08848610460758209,0.978,8x64
25536394112,0.11576522028446197,0.966,8x64
25703248768,0.07688790482282638,0.98,8x64
25870103424,0.08805144774913788,0.978,8x64
26036958080,0.06336171174049378,0.986,8x64
26203812736,0.0909477499127388,0.974,8x64
26377646848,0.07470349770784378,0.982,8x64
26544501504,0.09904759275913239,0.973,8x64
26711356160,0.07801494997739791,0.976,8x64
26878210816,0.056395340621471404,0.987,8x64
27045065472,0.06855054807662964,0.987,8x64
27211920128,0.061115311801433564,0.982,8x64
27385754240,0.06386660897731782,0.983,8x64
27552608896,0.06119579404592514,0.986,8x64
27719463552,0.07628950083255767,0.973,8x64
27886318208,0.04442532378435135,0.992,8x64
28053172864,0.049864761173725125,0.991,8x64
28220027520,0.06994146066904068,0.979,8x64
28393861632,0.09456066834926605,0.969,8x64
28560716288,0.04395343178510666,0.995,8x64
28727570944,0.0657752849906683,0.981,8x64
28894425600,0.036452856808900834,0.995,8x64
29061280256,0.048859044909477234,0.993,8x64
29228134912,0.07036531609296799,0.983,8x64
29401969024,0.04317612612247467,0.992,8x64
29568823680,0.04435046312212944,0.988,8x64
29735678336,0.08722315555810928,0.971,8x64
29902532992,0.05455374562740326,0.984,8x64
30069387648,0.05795902480185032,0.979,8x64
30236242304,0.03251725897192955,0.998,8x64
30410076416,0.04192444506287575,0.993,8x64
30576931072,0.03387904065847397,0.994,8x64
30743785728,0.043739802807569506,0.991,8x64
30910640384,0.09921595621109008,0.972,8x64
31077495040,0.039098531365394595,0.991,8x64
31244349696,0.050808818846940995,0.984,8x64
31418183808,0.11852568146586419,0.966,8x64
31585038464,0.052043893456459045,0.991,8x64
31751893120,0.047015759944915775,0.989,8x64
31918747776,0.04789925104379654,0.993,8x64
32085602432,0.0372794035077095,0.991,8x64
32252457088,0.03954742607474327,0.99,8x64
32426291200,0.04045208641886711,0.99,8x64
32593145856,0.03033677166700363,0.997,8x64
32760000512,0.031181183099746705,0.995,8x64
32926855168,0.036476374506950376,0.993,8x64
33093709824,0.05506083613634109,0.984,8x64
33260564480,0.05432641318440437,0.982,8x64
33434398592,0.02660036489367485,0.998,8x64
33601253248,0.034886131823062896,0.993,8x64
33768107904,0.056060646891593936,0.984,8x64
33934962560,0.04737930256128311,0.988,8x64
34101817216,0.029602391242980957,0.996,8x64
34268671872,0.03994696490466595,0.987,8x64
34442505984,0.026506478384137153,0.994,8x64
34609360640,0.05788471972942352,0.981,8x64
34776215296,0.05277703991532326,0.985,8x64
34943069952,0.02194848394393921,0.995,8x64
35109924608,0.04987553584575653,0.989,8x64
35276779264,0.04818711119890213,0.988,8x64
35450613376,0.05805526077747345,0.989,8x64
35617468032,0.050669057682156564,0.984,8x64
35784322688,0.04595215292274952,0.988,8x64
35951177344,0.048037804260849956,0.988,8x64
36118032000,0.04632696658372879,0.988,8x64
36284886656,0.04904323099553585,0.984,8x64
36458720768,0.07799918493628502,0.977,8x64
36625575424,0.02874508748948574,0.993,8x64
36792430080,0.04645994846522808,0.99,8x64
36959284736,0.04769142800569534,0.989,8x64
37126139392,0.06612170282006263,0.982,8x64
37292994048,0.05598984645307064,0.986,8x64
37466828160,0.022523748576641082,0.999,8x64
37633682816,0.041319300532341,0.986,8x64
37800537472,0.0658764915317297,0.983,8x64
37967392128,0.04625823333859444,0.992,8x64
38134246784,0.06960082539916039,0.979,8x64
38301101440,0.04593659338355065,0.991,8x64
38474935552,0.05212301978468895,0.987,8x64
38641790208,0.052943468019366266,0.982,8x64
38808644864,0.03405379354953766,0.995,8x64
38975499520,0.019306834697723388,0.998,8x64
39142354176,0.028604304760694504,0.991,8x64
39309208832,0.04092501893639564,0.99,8x64
39483042944,0.04262936413288117,0.988,8x64
39649897600,0.02767799299955368,0.996,8x64
39816752256,0.031141887784004212,0.994,8x64
39983606912,0.03390585246682167,0.989,8x64
40150461568,0.020118718579411506,0.998,8x64
40317316224,0.041612199008464815,0.987,8x64
40491150336,0.04378289903700352,0.985,8x64
40658004992,0.03340841212868691,0.994,8x64
40824859648,0.039106768861413004,0.989,8x64
40991714304,0.04769715312123299,0.989,8x64
41158568960,0.04981852367520332,0.985,8x64
41325423616,0.03391324147582054,0.993,8x64
41499257728,0.01885955886542797,0.998,8x64
41666112384,0.025219045996665954,0.995,8x64
41832967040,0.027224421694874764,0.996,8x64
41999821696,0.030967650443315505,0.992,8x64
42166676352,0.025853013336658476,0.995,8x64
42333531008,0.03267507457733154,0.994,8x64
42507365120,0.050437606886029246,0.981,8x64
42674219776,0.02385587064921856,0.996,8x64
42841074432,0.022057049587368965,0.996,8x64
43007929088,0.029065760627388953,0.994,8x64
43174783744,0.01627589263021946,0.999,8x64
43341638400,0.02713221573829651,0.992,8x64
43515472512,0.02316358394920826,0.997,8x64
43682327168,0.024965104788541793,0.993,8x64
43849181824,0.02651025070250034,0.992,8x64
44016036480,0.03292365388572216,0.992,8x64
44182891136,0.03778285975754261,0.99,8x64
44349745792,0.03307749544084072,0.993,8x64
44523579904,0.02308632816374302,0.994,8x64
44690434560,0.031564812362194064,0.99,8x64
44857289216,0.031076553151011467,0.99,8x64
45024143872,0.0557658614218235,0.984,8x64
45190998528,0.026050034523010253,0.994,8x64
45357853184,0.013180232182145118,1.0,8x64
45531687296,0.031631023928523065,0.991,8x64
45698541952,0.031840689346194266,0.993,8x64
45865396608,0.024666829749941825,0.99,8x64
46032251264,0.01567741572856903,0.997,8x64
46199105920,0.047208644419908526,0.986,8x64
46365960576,0.03968895280361175,0.992,8x64
46539794688,0.0359111275523901,0.99,8x64
46706649344,0.030311946496367453,0.994,8x64
46873504000,0.0312779603600502,0.99,8x64
47040358656,0.03804134769737721,0.986,8x64
47207213312,0.020277703151106833,0.997,8x64
47374067968,0.021032859683036805,0.997,8x64
47547902080,0.029265697613358496,0.991,8x64
47714756736,0.03413806039094925,0.99,8x64
47881611392,0.04509500813484192,0.982,8x64
48048466048,0.032833547964692116,0.991,8x64
48215320704,0.025207367964088918,0.993,8x64
48382175360,0.03271265450119972,0.989,8x64
48556009472,0.017024969950318335,0.997,8x64
48722864128,0.017830388702452182,0.998,8x64
48889718784,0.01443466418981552,0.995,8x64
49056573440,0.015782465010881423,0.999,8x64
49223428096,0.014646777004003525,0.998,8x64
49390282752,0.05614624375849962,0.983,8x64
49564116864,0.031709216490387916,0.991,8x64
49730971520,0.029362584426999093,0.996,8x64
49897826176,0.02388941104710102,0.993,8x64
50064680832,0.03940578517317772,0.989,8x64
50231535488,0.02056090559065342,0.993,8x64
50398390144,0.02876076167076826,0.99,8x64
50572224256,0.0738506011813879,0.98,8x64
50739078912,0.027156626731157305,0.991,8x64
50905933568,0.018731246955692768,0.995,8x64
51072788224,0.014739690765738488,0.998,8x64
51239642880,0.041293153919279575,0.989,8x64
51406497536,0.016150258123874665,0.997,8x64
51580331648,0.021249056205153466,0.993,8x64
51747186304,0.0594391663223505,0.98,8x64
51914040960,0.022778691790997983,0.996,8x64
52080895616,0.02713065483421087,0.993,8x64
52247750272,0.019723876498639582,0.996,8x64
52414604928,0.02106277362257242,0.993,8x64
52588439040,0.03016818057000637,0.994,8x64
52755293696,0.023273613758385183,0.991,8x64
52922148352,0.017809208124876023,0.997,8x64
53089003008,0.02312175492942333,0.993,8x64
53255857664,0.025628642745316028,0.994,8x64
53422712320,0.015844038620591163,0.999,8x64
53596546432,0.02652005907148123,0.992,8x64
53763401088,0.06386773438006639,0.977,8x64
53930255744,0.044166479259729385,0.986,8x64
54097110400,0.06259949584305287,0.98,8x64
54263965056,0.021136348187923433,0.998,8x64
54430819712,0.012370363552123308,0.999,8x64
54604653824,0.019282329902052878,0.996,8x64
54771508480,0.017384570762515067,0.996,8x64
54938363136,0.01596128389239311,0.995,8x64
55105217792,0.023137531891465186,0.994,8x64
55272072448,0.01759836532920599,0.995,8x64
55438927104,0.0151151891797781,0.997,8x64
55612761216,0.009393233455717563,1.0,8x64
55779615872,0.015736246295273305,0.998,8x64
55946470528,0.02642552190274,0.993,8x64
56113325184,0.03641800177097321,0.989,8x64
56280179840,0.02616606343537569,0.996,8x64
56447034496,0.014218224875628948,0.999,8x64
56620868608,0.011821370005607606,0.999,8x64
56787723264,0.027088117256760597,0.992,8x64
56954577920,0.03742237515747547,0.987,8x64
57121432576,0.027425872094929218,0.992,8x64
57288287232,0.03302662832289934,0.987,8x64
57455141888,0.01958161350339651,0.996,8x64
57628976000,0.01472727308422327,0.997,8x64
57795830656,0.021648451283574104,0.994,8x64
57962685312,0.010566395677626133,0.999,8x64
58129539968,0.024394223980605603,0.989,8x64
58296394624,0.008347448363900185,1.0,8x64
58463249280,0.015320993699133397,0.997,8x64
58637083392,0.015105477698147298,0.998,8x64
58803938048,0.02809474904090166,0.991,8x64
58970792704,0.013782997824251651,0.997,8x64
59137647360,0.04199538891762495,0.991,8x64
59304502016,0.0569262475669384,0.978,8x64
59471356672,0.03599382209032774,0.991,8x64
59645190784,0.04034947447478771,0.99,8x64
59812045440,0.029352988936007022,0.992,8x64
59978900096,0.012232720635831355,0.999,8x64
60145754752,0.00952328409254551,0.998,8x64
60312609408,0.02794599748402834,0.993,8x64
60479464064,0.023479632906615734,0.997,8x64
60653298176,0.014355401732027531,0.999,8x64
60820152832,0.013097723044455051,0.999,8x64
60987007488,0.011441598892211914,0.998,8x64
61153862144,0.028657974943518637,0.991,8x64
61320716800,0.0075168912708759306,0.999,8x64
61487571456,0.011794534966349602,0.999,8x64
61661405568,0.017714301258325578,0.994,8x64
61828260224,0.010154975049197674,0.999,8x64
61995114880,0.010048056118190289,1.0,8x64
62161969536,0.01225866124778986,0.996,8x64
62328824192,0.011737328961491584,0.997,8x64
62495678848,0.010327861614525318,0.999,8x64
62669512960,0.008265254132449627,0.999,8x64
62836367616,0.01806452210992575,0.998,8x64
63003222272,0.05035340828448534,0.985,8x64
63170076928,0.019328854247927664,0.996,8x64
63336931584,0.027085298284888266,0.994,8x64
63503786240,0.014724052704870701,0.997,8x64
63677620352,0.023611735843122005,0.997,8x64
63844475008,0.025721424862742422,0.99,8x64
64011329664,0.02276844084262848,0.994,8x64
64178184320,0.02360300999879837,0.991,8x64
64345038976,0.009825817711651325,1.0,8x64
64511893632,0.01460190850496292,0.997,8x64
64685727744,0.025169391736388207,0.993,8x64
64852582400,0.018741694159805776,0.994,8x64
65019437056,0.027639012068510056,0.992,8x64
65186291712,0.015280305899679662,0.997,8x64
65353146368,0.010718076921999454,0.998,8x64
65520001024,0.0363619365170598,0.991,8x64
65693835136,0.03608887442946434,0.989,8x64
65860689792,0.022993657782673836,0.992,8x64
66027544448,0.012670949392020703,0.998,8x64
66194399104,0.02271374698355794,0.992,8x64
66361253760,0.02555376823246479,0.992,8x64
66528108416,0.011181161165237426,0.996,8x64
66701942528,0.010944253981113435,0.999,8x64
66868797184,0.011146904930472374,0.998,8x64
67035651840,0.009477259740233421,0.998,8x64
67202506496,0.02396625515818596,0.994,8x64
67369361152,0.018632972441613674,0.997,8x64
67536215808,0.014121878385543823,0.997,8x64
67710049920,0.025184126295149326,0.992,8x64
67876904576,0.01884481234103441,0.996,8x64
68043759232,0.009804511904716491,0.998,8x64
68210613888,0.010940954074263572,0.999,8x64
68377468544,0.008795697793364525,1.0,8x64
68544323200,0.026467731647193432,0.994,8x64
68718157312,0.015893193244934083,0.997,8x64
68885011968,0.015446971215307713,0.997,8x64
69051866624,0.007313097003847361,0.999,8x64
69218721280,0.010290153361856937,0.998,8x64
69385575936,0.014228310354053975,0.998,8x64
69552430592,0.010188892535865307,0.999,8x64
69726264704,0.010388380706310272,0.998,8x64
69893119360,0.02585957173258066,0.989,8x64
70059974016,0.03240649439021945,0.989,8x64
70226828672,0.0397320546656847,0.991,8x64
70393683328,0.036064864851534366,0.989,8x64
70560537984,0.023675655715167523,0.993,8x64
70734372096,0.022760218165814878,0.994,8x64
70901226752,0.007977915570139885,0.999,8x64
71068081408,0.01616712600365281,0.997,8x64
71234936064,0.014110072307288647,0.995,8x64
71401790720,0.015235683366656304,0.998,8x64
71568645376,0.014876741535961628,0.996,8x64
71742479488,0.019302337270230056,0.994,8x64
71909334144,0.02823077663779259,0.989,8x64
72076188800,0.008253328096121549,0.999,8x64
72243043456,0.02149874949082732,0.996,8x64
72409898112,0.04379756424203515,0.984,8x64
72576752768,0.012927071139216423,0.997,8x64
72750586880,0.010522708766162396,0.998,8x64
72917441536,0.020812047831714153,0.993,8x64
73084296192,0.02089101429283619,0.995,8x64
73251150848,0.009366356294602156,0.999,8x64
73418005504,0.015492056146264076,0.998,8x64
73584860160,0.009698553785681725,1.0,8x64
73758694272,0.009020901028066873,0.998,8x64
73925548928,0.009487985603511334,0.997,8x64
74092403584,0.01276029660925269,0.997,8x64
74259258240,0.011543374873697759,0.997,8x64
74426112896,0.012331419803202152,0.996,8x64
74592967552,0.032909001924097535,0.988,8x64
74766801664,0.019255465783178806,0.995,8x64
74933656320,0.013995801489800215,0.996,8x64
75100510976,0.005385667487978935,1.0,8x64
75267365632,0.00872778147086501,0.999,8x64
75434220288,0.01643217424303293,0.991,8x64
75601074944,0.014473210036754608,0.995,8x64
75774909056,0.019409162655472757,0.994,8x64
75941763712,0.018156724207103254,0.998,8x64
76108618368,0.015364146627485751,0.995,8x64
76275473024,0.02515468106418848,0.991,8x64
76442327680,0.014411250859498978,0.996,8x64
76609182336,0.008414384480565786,0.999,8x64
76783016448,0.011874727580696345,0.996,8x64
76949871104,0.010544212896376848,0.999,8x64
77116725760,0.006441955737769603,1.0,8x64
77283580416,0.010606400243937969,0.999,8x64
77450435072,0.0056970218941569326,1.0,8x64
77617289728,0.011060547783970833,0.997,8x64
77791123840,0.02784252727776766,0.994,8x64
77957978496,0.012319397125393152,0.995,8x64
78124833152,0.029463977951556444,0.991,8x64
78291687808,0.0324574016481638,0.99,8x64
78458542464,0.020295194037258626,0.993,8x64
78625397120,0.008502139903604985,0.999,8x64
78799231232,0.045147921018302443,0.983,8x64
78966085888,0.024525034073740244,0.993,8x64
79132940544,0.010795774478465319,0.999,8x64
79299795200,0.00690422497317195,0.997,8x64
79466649856,0.010610454060137272,0.997,8x64
79633504512,0.004595855135470629,1.0,8x64
79807338624,0.008452724259346723,0.998,8x64
79974193280,0.008336154654622077,0.998,8x64
80141047936,0.010867791689932346,0.999,8x64
80307902592,0.013305185299366713,0.998,8x64
80474757248,0.021900999885052442,0.993,8x64
80641611904,0.009607677970081567,0.997,8x64
80815446016,0.007278107687830925,0.998,8x64
80982300672,0.009429893128573895,0.996,8x64
81149155328,0.007870367277413607,0.999,8x64
81316009984,0.010331516575068235,0.997,8x64
81482864640,0.011171466585248709,0.996,8x64
81649719296,0.007620284046977758,0.999,8x64
81823553408,0.01631021585687995,0.995,8x64
81990408064,0.016021142799407244,0.994,8x64
82157262720,0.031993796925991774,0.99,8x64
82324117376,0.006890580832958222,1.0,8x64
82490972032,0.012316146735101938,0.997,8x64
82657826688,0.020048594143241644,0.998,8x64
82831660800,0.01085844224318862,0.996,8x64
82998515456,0.007712957929819822,0.999,8x64
83165370112,0.02249811305478215,0.993,8x64
83332224768,0.017276282198727132,0.994,8x64
83499079424,0.016757865328341722,0.994,8x64
83665934080,0.008845048155635596,0.998,8x64
83839768192,0.018222438424825668,0.995,8x64
84006622848,0.014079752039164305,0.997,8x64
84173477504,0.007569935917854309,1.0,8x64
84340332160,0.016237973172217608,0.997,8x64
84507186816,0.005354175094515085,1.0,8x64
84674041472,0.013853161785751581,0.995,8x64
84847875584,0.009464495949447154,0.998,8x64
85014730240,0.01164999010041356,0.999,8x64
85181584896,0.009224397771060466,0.999,8x64
85348439552,0.004923963196575642,1.0,8x64
85515294208,0.008884578607976437,0.998,8x64
85682148864,0.003680717758834362,1.0,8x64
85855982976,0.005884438898414374,0.999,8x64
86022837632,0.007755628194659948,0.999,8x64
86189692288,0.005252958226948976,1.0,8x64
86356546944,0.012596348769962788,0.996,8x64
86523401600,0.02400023088604212,0.994,8x64
86690256256,0.0055726410038769245,1.0,8x64
86864090368,0.01936959880590439,0.994,8x64
87030945024,0.005895211603492498,1.0,8x64
87197799680,0.005524741485714912,0.999,8x64
87364654336,0.009433467276394367,0.995,8x64
87531508992,0.005785147853195667,1.0,8x64
87698363648,0.00468762681260705,0.999,8x64
87872197760,0.00894848595559597,0.998,8x64
88039052416,0.004056431353092194,1.0,8x64
88205907072,0.011071257818490266,0.997,8x64
88372761728,0.006065306652337313,1.0,8x64
88539616384,0.004317140188068152,0.999,8x64
88706471040,0.009242458272725344,0.997,8x64
88880305152,0.029398957669734955,0.994,8x64
89047159808,0.011261703506112098,0.997,8x64
89214014464,0.030591682743281126,0.992,8x64
89380869120,0.006973510514944792,0.998,8x64
89547723776,0.008498951815068722,0.998,8x64
89714578432,0.018076260458678006,0.992,8x64
89888412544,0.007619698110967875,0.999,8x64
90055267200,0.010550587248057127,0.997,8x64
90222121856,0.009863124795258044,0.996,8x64
90388976512,0.019914305835962296,0.994,8x64
90555831168,0.00518916717544198,1.0,8x64
90722685824,0.02173753694817424,0.997,8x64
90896519936,0.018770101830363272,0.996,8x64
91063374592,0.026710376024246217,0.99,8x64
91230229248,0.013149588346481323,0.994,8x64
91397083904,0.026449090417474508,0.994,8x64
91563938560,0.024289772890508175,0.994,8x64
91730793216,0.008874842472374439,0.998,8x64
91904627328,0.007013403557240963,0.999,8x64
92071481984,0.01868858127295971,0.996,8x64
92238336640,0.01655261840671301,0.994,8x64
92405191296,0.007551249954849482,0.999,8x64
92572045952,0.026982172649353743,0.994,8x64
92738900608,0.05134687532484532,0.989,8x64
92912734720,0.01272559030354023,0.999,8x64
93079589376,0.00993089497461915,0.998,8x64
93246444032,0.006234417181462049,1.0,8x64
93413298688,0.02025707071647048,0.995,8x64
93580153344,0.01458996506780386,0.996,8x64
93747008000,0.007677142176777125,0.998,8x64
93920842112,0.005154857687652111,0.999,8x64
94087696768,0.007280279342085123,0.998,8x64
94254551424,0.004959886327385902,1.0,8x64
94421406080,0.003708584727719426,1.0,8x64
94588260736,0.015430767253041268,0.995,8x64
94755115392,0.01843113685026765,0.995,8x64
94928949504,0.03668871764279902,0.993,8x64
95095804160,0.010367015603929759,0.999,8x64
95262658816,0.00969509432464838,0.999,8x64
95429513472,0.015457323107868433,0.996,8x64
95596368128,0.012399456335231662,0.996,8x64
95763222784,0.004979789666831494,1.0,8x64
95937056896,0.00873536535911262,0.996,8x64
96103911552,0.014284901544451714,0.996,8x64
96270766208,0.02008336419612169,0.995,8x64
96437620864,0.014891178399324417,0.995,8x64
96604475520,0.006162051297724247,0.999,8x64
96771330176,0.04624491991475224,0.988,8x64
96945164288,0.024329894598573445,0.992,8x64
97112018944,0.0190087825730443,0.994,8x64
97278873600,0.007410453716292977,0.998,8x64
97445728256,0.0076860285960137845,0.998,8x64
97612582912,0.04152161562442779,0.992,8x64
97779437568,0.009268925216048956,0.999,8x64
97953271680,0.010220801711082458,0.997,8x64
98120126336,0.023058915395289658,0.993,8x64
98286980992,0.017609142642468215,0.993,8x64
98453835648,0.004087292566895485,1.0,8x64
98620690304,0.01019470290839672,0.998,8x64
98787544960,0.012576039273291826,0.996,8x64
98961379072,0.022761341147124768,0.995,8x64
99128233728,0.005709936164319515,0.998,8x64
99295088384,0.005613046672195196,0.999,8x64
99461943040,0.007727073274552822,0.998,8x64
99628797696,0.00787797124683857,0.998,8x64
99795652352,0.005882420212030411,1.0,8x64
99969486464,0.020739497289061545,0.996,8x64
100136341120,0.02673080737888813,0.992,8x64
100303195776,0.02164726449921727,0.991,8x64
100470050432,0.0245493408665061,0.993,8x64
100636905088,0.02502965971827507,0.994,8x64
100803759744,0.014033407330513,0.997,8x64
100977593856,0.00698394512757659,0.999,8x64
101144448512,0.0073898441679775715,1.0,8x64
101311303168,0.016516420859843492,0.995,8x64
101478157824,0.019508703827857972,0.993,8x64
101645012480,0.01045826830342412,0.996,8x64
101811867136,0.005330075904726982,0.999,8x64
101985701248,0.012433025367558002,0.996,8x64
102152555904,0.017702629670500757,0.995,8x64
102319410560,0.03992233929038048,0.99,8x64
102486265216,0.010832581121474505,0.999,8x64
102653119872,0.005658348757773638,1.0,8x64
102819974528,0.023024934459477665,0.993,8x64
102993808640,0.012618829935789107,0.998,8x64
103160663296,0.013990882460027934,0.997,8x64
103327517952,0.011794639654457569,0.997,8x64
103494372608,0.015571922205388547,0.997,8x64
103661227264,0.014556393940001727,0.996,8x64
103828081920,0.01987457799166441,0.993,8x64
104001916032,0.01211590924486518,0.997,8x64
104168770688,0.015569020967930555,0.995,8x64
104335625344,0.032215005181729796,0.994,8x64
104502480000,0.01257268787920475,0.997,8x64
104669334656,0.010971857089549304,0.998,8x64
104836189312,0.03927114774286747,0.985,8x64
105010023424,0.017514488618820906,0.992,8x64
105176878080,0.018045505210757255,0.995,8x64
105343732736,0.00875856375321746,0.999,8x64
105510587392,0.00857344899699092,0.999,8x64
105677442048,0.004346830490976572,0.998,8x64
105844296704,0.007981976516544819,0.999,8x64
106018130816,0.005293462172150612,1.0,8x64
106184985472,0.017685156393796204,0.996,8x64
106351840128,0.021948420502245426,0.994,8x64
106518694784,0.028925015300512315,0.994,8x64
106685549440,0.008676220461726189,0.997,8x64
