task_0_flops,task_0_accuracy
132671635200,1.0
133692186240,1.0
134712737280,1.0
135733288320,1.0
136753839360,1.0
137774390400,1.0
138794941440,1.0
139815492480,1.0
140836043520,1.0
141856594560,1.0
142877145600,1.0
143897696640,1.0
144918247680,1.0
145938798720,1.0
146959349760,1.0
147979900800,1.0
149000451840,1.0
150021002880,1.0
151041553920,1.0
152062104960,1.0
153082656000,1.0
154103207040,1.0
155123758080,1.0
156144309120,1.0
157164860160,1.0
158185411200,1.0
159205962240,1.0
160226513280,1.0
161247064320,1.0
162267615360,1.0
163288166400,1.0
164308717440,1.0
165329268480,0.96
166349819520,1.0
167370370560,1.0
168390921600,1.0
169411472640,1.0
170432023680,1.0
171452574720,1.0
172473125760,1.0
173493676800,1.0
174514227840,1.0
175534778880,1.0
176555329920,1.0
177575880960,1.0
178596432000,1.0
179616983040,1.0
180637534080,1.0
181658085120,1.0
182678636160,1.0
183699187200,1.0
184719738240,1.0
185740289280,1.0
186760840320,1.0
187781391360,1.0
188801942400,1.0
189822493440,1.0
190843044480,1.0
191863595520,1.0
192884146560,1.0
193904697600,1.0
194925248640,1.0
195945799680,1.0
196966350720,1.0
197986901760,1.0
199007452800,1.0
200028003840,1.0
201048554880,1.0
202069105920,1.0
203089656960,1.0
204110208000,1.0
205130759040,1.0
206151310080,1.0
207171861120,1.0
208192412160,1.0
209212963200,1.0
210233514240,1.0
211254065280,1.0
212274616320,1.0
213295167360,1.0
214315718400,1.0
215336269440,1.0
216356820480,1.0
217377371520,1.0
218397922560,1.0
219418473600,1.0
220439024640,1.0
221459575680,1.0
222480126720,1.0
223500677760,1.0
224521228800,1.0
225541779840,1.0
226562330880,1.0
227582881920,1.0
228603432960,1.0
229623984000,1.0
230644535040,1.0
231665086080,1.0
232685637120,1.0
233706188160,1.0
234726739200,1.0
235747290240,1.0
236767841280,1.0
237788392320,1.0
238808943360,1.0
239829494400,1.0
240850045440,1.0
241870596480,1.0
242891147520,1.0
243911698560,1.0
244932249600,1.0
245952800640,1.0
246973351680,1.0
247993902720,1.0
249014453760,1.0
250035004800,1.0
251055555840,1.0
252076106880,1.0
253096657920,1.0
254117208960,1.0
255137760000,1.0
256158311040,1.0
257178862080,1.0
258199413120,1.0
259219964160,1.0
260240515200,1.0
261261066240,1.0
262281617280,1.0
263302168320,1.0
264322719360,1.0
265343270400,1.0
266363821440,1.0
267384372480,1.0
268404923520,1.0
269425474560,1.0
270446025600,1.0
271466576640,1.0
272487127680,1.0
273507678720,1.0
274528229760,1.0
275548780800,1.0
276569331840,1.0
277589882880,1.0
278610433920,1.0
279630984960,1.0
280651536000,1.0
281672087040,1.0
282692638080,1.0
283713189120,1.0
284733740160,1.0
285754291200,1.0
286774842240,1.0
287795393280,1.0
288815944320,1.0
289836495360,1.0
290857046400,1.0
291877597440,1.0
292898148480,1.0
293918699520,1.0
294939250560,1.0
295959801600,1.0
296980352640,1.0
298000903680,1.0
299021454720,1.0
300042005760,1.0
301062556800,1.0
302083107840,1.0
303103658880,1.0
304124209920,1.0
305144760960,1.0
306165312000,1.0
307185863040,1.0
308206414080,1.0
309226965120,1.0
310247516160,1.0
311268067200,1.0
312288618240,1.0
313309169280,1.0
314329720320,1.0
315350271360,1.0
316370822400,1.0
317391373440,1.0
318411924480,1.0
319432475520,1.0
320453026560,1.0
321473577600,1.0
322494128640,1.0
323514679680,1.0
324535230720,1.0
325555781760,1.0
326576332800,1.0
327596883840,1.0
328617434880,1.0
329637985920,1.0
330658536960,1.0
331679088000,1.0
332699639040,1.0
333720190080,1.0
334740741120,1.0
335761292160,1.0
336781843200,1.0
337802394240,1.0
338822945280,1.0
339843496320,1.0
340864047360,1.0
341884598400,1.0
342905149440,1.0
343925700480,1.0
344946251520,1.0
345966802560,1.0
346987353600,1.0
348007904640,1.0
349028455680,1.0
350049006720,1.0
351069557760,1.0
352090108800,1.0
353110659840,1.0
354131210880,1.0
355151761920,1.0
356172312960,1.0
357192864000,1.0
358213415040,1.0
359233966080,1.0
360254517120,1.0
361275068160,1.0
362295619200,1.0
363316170240,1.0
364336721280,1.0
365357272320,1.0
366377823360,1.0
367398374400,1.0
368418925440,1.0
369439476480,1.0
370460027520,1.0
371480578560,1.0
372501129600,1.0
373521680640,1.0
374542231680,1.0
375562782720,1.0
376583333760,1.0
377603884800,1.0
378624435840,1.0
379644986880,1.0
380665537920,1.0
381686088960,1.0
382706640000,1.0
383727191040,1.0
384747742080,1.0
385768293120,1.0
386788844160,1.0
387809395200,1.0
388829946240,1.0
389850497280,1.0
390871048320,1.0
391891599360,1.0
392912150400,1.0
393932701440,1.0
394953252480,1.0
395973803520,1.0
396994354560,1.0
398014905600,1.0
399035456640,1.0
400056007680,1.0
401076558720,1.0
402097109760,1.0
403117660800,1.0
404138211840,1.0
405158762880,1.0
406179313920,1.0
407199864960,1.0
408220416000,1.0
409240967040,1.0
410261518080,1.0
411282069120,1.0
412302620160,1.0
413323171200,1.0
414343722240,1.0
415364273280,1.0
416384824320,1.0
417405375360,1.0
418425926400,1.0
419446477440,1.0
420467028480,1.0
421487579520,1.0
422508130560,1.0
423528681600,1.0
424549232640,1.0
425569783680,1.0
426590334720,1.0
427610885760,1.0
428631436800,1.0
429651987840,1.0
430672538880,1.0
431693089920,1.0
432713640960,1.0
433734192000,1.0
434754743040,1.0
435775294080,1.0
436795845120,1.0
437816396160,1.0
438836947200,1.0
439857498240,1.0
440878049280,1.0
441898600320,1.0
442919151360,1.0
443939702400,1.0
444960253440,1.0
445980804480,1.0
447001355520,1.0
448021906560,1.0
449042457600,1.0
450063008640,1.0
451083559680,1.0
452104110720,1.0
453124661760,1.0
454145212800,1.0
455165763840,1.0
456186314880,1.0
457206865920,1.0
458227416960,1.0
459247968000,1.0
460268519040,1.0
461289070080,1.0
462309621120,1.0
463330172160,1.0
464350723200,1.0
465371274240,1.0
466391825280,1.0
467412376320,1.0
468432927360,1.0
469453478400,1.0
470474029440,1.0
471494580480,1.0
472515131520,1.0
473535682560,1.0
474556233600,1.0
475576784640,1.0
476597335680,1.0
477617886720,1.0
478638437760,1.0
479658988800,1.0
480679539840,1.0
481700090880,1.0
482720641920,1.0
483741192960,1.0
484761744000,1.0
485782295040,1.0
486802846080,1.0
487823397120,1.0
488843948160,1.0
489864499200,1.0
490885050240,1.0
491905601280,1.0
492926152320,1.0
493946703360,1.0
494967254400,1.0
495987805440,1.0
497008356480,1.0
498028907520,1.0
499049458560,1.0
500070009600,1.0
501090560640,1.0
502111111680,1.0
503131662720,1.0
504152213760,1.0
505172764800,1.0
506193315840,1.0
507213866880,1.0
508234417920,1.0
509254968960,1.0
510275520000,1.0
511296071040,1.0
512316622080,1.0
513337173120,1.0
514357724160,1.0
515378275200,1.0
516398826240,1.0
517419377280,1.0
518439928320,1.0
519460479360,1.0
520481030400,1.0
521501581440,1.0
522522132480,1.0
523542683520,1.0
524563234560,1.0
525583785600,1.0
526604336640,1.0
527624887680,1.0
528645438720,1.0
529665989760,1.0
530686540800,1.0
531707091840,1.0
532727642880,1.0
533748193920,1.0
534768744960,1.0
535789296000,1.0
536809847040,1.0
537830398080,1.0
538850949120,1.0
539871500160,1.0
540892051200,1.0
541912602240,1.0
542933153280,1.0
543953704320,1.0
544974255360,1.0
545994806400,1.0
547015357440,1.0
548035908480,1.0
549056459520,1.0
550077010560,1.0
551097561600,1.0
552118112640,1.0
553138663680,1.0
554159214720,1.0
555179765760,1.0
556200316800,1.0
557220867840,1.0
558241418880,1.0
559261969920,1.0
560282520960,1.0
561303072000,1.0
562323623040,1.0
563344174080,1.0
564364725120,1.0
565385276160,1.0
566405827200,1.0
567426378240,1.0
568446929280,1.0
569467480320,1.0
570488031360,1.0
571508582400,1.0
572529133440,1.0
573549684480,1.0
574570235520,1.0
575590786560,1.0
576611337600,1.0
577631888640,1.0
578652439680,1.0
579672990720,1.0
580693541760,1.0
581714092800,1.0
582734643840,1.0
583755194880,1.0
584775745920,1.0
585796296960,1.0
586816848000,1.0
587837399040,1.0
588857950080,1.0
589878501120,1.0
590899052160,1.0
591919603200,1.0
592940154240,1.0
593960705280,1.0
594981256320,1.0
596001807360,1.0
597022358400,1.0
598042909440,1.0
599063460480,1.0
600084011520,1.0
601104562560,1.0
602125113600,1.0
603145664640,1.0
604166215680,1.0
605186766720,1.0
606207317760,1.0
607227868800,1.0
608248419840,1.0
609268970880,1.0
610289521920,1.0
611310072960,1.0
612330624000,1.0
613351175040,1.0
614371726080,1.0
615392277120,1.0
616412828160,1.0
617433379200,1.0
618453930240,1.0
619474481280,1.0
620495032320,1.0
621515583360,1.0
622536134400,1.0
623556685440,1.0
624577236480,1.0
625597787520,1.0
626618338560,1.0
627638889600,1.0
628659440640,1.0
629679991680,1.0
630700542720,1.0
631721093760,1.0
632741644800,1.0
633762195840,1.0
634782746880,1.0
635803297920,1.0
636823848960,1.0
637844400000,1.0
638864951040,1.0
639885502080,1.0
640906053120,1.0
641926604160,1.0
642947155200,1.0
643967706240,1.0
644988257280,1.0
646008808320,1.0
647029359360,1.0
648049910400,1.0
649070461440,1.0
650091012480,1.0
